ind_ID	long0	lat0	z0	i0	j0	temp0	sal0	xyz0	dev_stage0	ocean_ID0
15283	-65.76056	45.03935	15	143	103	5.95531	32.77234	80.73668	1.97861	1
15284	-65.76607	45.04013	15	143	103	5.90476	32.77312	80.15592	1.97826	1
15285	-65.77139	45.041	15	143	103	5.85743	32.77382	79.61662	1.97868	1
15286	-65.78482	45.04292	15	143	103	5.74826	32.7751	78.4417	1.97601	1
15287	-65.77115	45.04086	15	143	103	5.8602	32.77376	79.65565	1.97664	1
15288	-65.78815	45.04344	15	143	103	5.72276	32.77534	78.17543	1.97813	1
15289	-65.78455	45.04288	15	143	103	5.75032	32.77508	78.46291	1.97616	1
15290	-65.79279	45.0442	15	143	103	5.68819	32.77563	77.82097	1.97635	1
15291	-66.58971	44.76257	15	126	103	6.33711	32.76194	125.78129	2.00462	1
15292	-66.5047	44.8221	15	129	104	5.93888	32.80127	123.61218	2.00029	1
15293	-66.43301	44.88974	15	131	105	6.15927	32.76696	108.46157	1.987	1
15294	-66.61778	44.67402	15	125	101	6.79873	32.67233	137.38792	2.00668	1
15295	-66.46126	44.86222	15	130	105	6.09527	32.78559	113.22991	1.99954	1
15296	-66.52632	44.81086	15	128	104	6.01488	32.80873	123.82191	2.00047	1
15297	-66.58372	44.7879	15	127	104	6.43458	32.75105	120.08516	1.99756	1
15298	-66.61823	44.67068	15	125	101	6.84632	32.66212	137.36493	2.00693	1
15299	-66.4648	44.8586	15	130	105	6.09538	32.78987	113.94838	2.00014	1
15300	-66.51066	44.81829	15	129	104	5.91571	32.80331	124.21821	2.00035	1
15301	-68.47488	43.90815	15	78	98	6.33988	32.75856	88.71999	2.00152	1
15302	-66.47301	44.85105	15	130	104	6.09171	32.7932	115.49804	2.00045	1
15303	-66.61244	44.68176	15	125	101	6.66712	32.69596	139.37628	2.00748	1
15304	-68.35587	43.94621	15	81	98	5.96376	32.77012	95.78971	1.96438	1
15305	-66.48871	44.83585	15	129	104	6.02541	32.7951	120.14879	2.00054	1
15306	-66.59019	44.73696	15	126	103	6.16911	32.77946	136.13036	2.00336	1
15307	-66.49365	44.83129	15	129	104	5.99877	32.79657	121.42725	2.00059	1
15308	-68.49273	43.90518	15	78	98	6.52017	32.74289	81.86929	2.00432	1
15309	-68.36584	43.94744	15	80	98	6.06475	32.76294	93.53125	1.96513	1
15310	-68.48479	43.90982	15	78	98	6.4217	32.75043	84.12832	2.00536	1
15311	-65.85468	44.90414	15	140	100	5.533	32.77763	80.04137	2.04612	1
15312	-65.85822	44.90824	15	140	100	5.40304	32.78846	78.35093	2.04506	1
15313	-65.85724	44.90788	15	140	100	5.40718	32.78805	78.49429	2.04504	1
15314	-65.85582	44.90147	15	140	100	5.64541	32.76818	81.15533	2.04724	1
15315	-65.8588	44.90873	15	140	100	5.38909	32.78965	78.14676	2.04509	1
15316	-65.86175	44.91315	15	140	100	5.24061	32.80199	76.3165	2.04332	1
15317	-65.85624	44.90658	15	140	100	5.44981	32.78452	79.03065	2.04556	1
15318	-65.85922	44.90973	15	140	100	5.35279	32.79264	77.73093	2.04462	1
15319	-65.85725	44.90874	15	140	100	5.37271	32.79085	78.14366	2.04451	1
15320	-65.85656	44.9074	15	140	100	5.42021	32.78695	78.69595	2.04514	1
15771	-65.84476	44.84889	15	140	99	6.84811	32.6558	96.32159	2.1481	1
15772	-65.7284	44.91908	15	143	99	6.74922	32.71157	85.75227	2.12483	1
15773	-65.84704	44.85003	15	140	99	6.83397	32.65641	96.23743	2.14682	1
15774	-66.07467	44.92607	15	137	103	6.42719	32.62551	103.7901	2.07691	1
15775	-66.46818	44.84983	15	130	104	6.06968	32.79405	116.87096	2.03631	1
15776	-66.26497	44.94585	15	134	105	5.58967	32.79079	99.35883	2.03199	1
15777	-66.48209	44.83664	15	129	104	6.00796	32.79787	120.83098	2.03602	1
15778	-66.50823	44.81354	15	129	104	5.84519	32.81202	126.39404	2.03175	1
15779	-65.89831	44.84991	15	139	99	7.07024	32.6351	97.5232	2.14816	1
15780	-65.84443	44.84349	15	140	99	6.90512	32.65012	97.12759	2.15591	1
